ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A5940FC,-5.584755903012712,1.1640438509740758,0.15286795041102366,-0.31670385178100413,0.27701373026766635,2.0744681062282138,0.007328911390213727,-0.6361503749199509,-0.5014431850379845,0.03200899053148434,-0.371195616425208,0.11116794448250018,-0.06493249258765962,0.052480551855262375,-0.03075350400116553
A5977FC,3.5328295992264893,-1.2257027230318762,0.16339824944037393,-0.695971795574614,-0.21769398061597553,-0.7831617682171618,-0.22248649141176763,-0.22361466332638918,1.604076378730816,-1.0517058767401029,-0.23338838698458403,1.1333753469165353,-0.11277540700928883,-2.504368800008782,-0.4436389121653587
A5944FC,-0.9792137646229137,-1.3231845612314195,1.0087046356666396,-0.15842249184605142,2.022200506783234,-0.8488065448411141,0.8735616741866824,-0.8990430196554258,0.013027134069942433,-1.594468452893089,1.4912668763100183,-1.0434596929681939,-0.15536691189637225,0.4717987369436361,-0.16681139334528297
A5949FC,1.509428697150229,-2.197971840233123,2.053068538412725,-0.6418493877020174,2.273248790330776,-1.8050985872453553,1.1677574716543289,-0.028928626005635952,0.1940189029249428,-1.6403730111648906,0.1973570219025305,-0.3032329212523744,0.3895152425367752,0.5129290664347154,0.10958506512623663
A5959FC,-4.929181479486741,0.14422973576652642,1.5987173593735566,0.4203894410684237,3.2688464172985086,-0.7250185009858224,0.028612042735160756,1.4642889430989623,-0.9812660341490048,-0.1244628175459051,0.1152203298908581,0.07743549118802309,0.22684159806325518,0.6217740226624444,-0.7550396482712644
A5945FC,-2.523903747595299,2.458131461991282,0.8373373805907811,-0.19464865851604804,0.6955998160782288,-0.01519656091922186,-2.026946423792925,0.6424123660331124,-1.634411146066101,1.1402097366929629,0.1926686023219986,1.1228740413327074,0.3462059185325491,-0.3161044991331918,-0.6711626254072641
A5930FC,-2.1108681608190785,0.7506745272387724,-0.059186666417139655,-1.2668938776496221,-1.1469988950689114,0.8167748711637517,0.6801435364153482,-1.5064902179922026,0.04870555439849413,0.5311066973992302,-1.3441665391792692,0.04822860952418495,-0.014825131352866788,-1.2785367361271927,0.9937672738106228
A5965FC,4.229426647445205,-1.653532945397838,1.777818552871368,-1.5870164603263175,0.9196459950305259,-2.9136603403450567,-0.7145397218772396,0.48554469319009425,0.03189729249720902,-1.0308261397418204,-1.0831249718162872,1.16446034279334,-2.925032443282964,-1.1299971060063625,-0.7509020433895552
A5941FC,-2.906417512979334,-0.07948843816791497,1.3331892925505364,0.9430220679532656,3.1141634301163372,-1.3642857696954147,0.4204875231460746,0.5866054727816618,0.09238806993508561,-0.1092616105532018,-0.7170361369074303,-0.38394648131166276,-0.7150230374588222,0.8065049875939238,-0.3911766990346202
A5902FC,1.9563812834106116,-2.050090628948113,-2.083787443142214,-0.35191891510470014,-2.1495887494675845,1.3321585158364382,-0.32094164444994566,1.9074390667453465,-2.6857886913261937,-0.46650790369547357,2.717049080340424,-0.048016380423785504,-0.14613996761475864,2.740219283654888,-1.352551884980598
A5924FC,-0.40565406434411466,-1.9877748387287335,0.9773476132196318,-1.9850950743740086,0.9708330850324337,-0.23663422999208122,2.034416194135597,-0.9005129146556663,0.6720136776295527,2.4347397838733786,-1.8801174720894043,0.30200466506856405,-1.352462084254071,-0.5464935682264468,-0.046380477517040074
A5925FC,0.4674357213559968,-2.2004282479560406,1.077021357300612,-1.0299553900426024,-0.15382738081680122,-0.5287041040449026,0.41615363960612056,0.5750229551525775,-0.4681357837469404,-1.6851630058732936,0.2120664016604508,-0.32338930239386265,-0.1572743834715172,0.24073579402999545,0.839686471198802
A5975FC,-2.216566852918613,-1.479817603661669,-0.08827027650664745,-0.3706291029621596,-0.9942922183102426,0.8388400625670869,0.19089631978785007,3.698227342809904,-1.0194052915667142,-0.7329229670110765,0.12748772616434934,-0.008574313446718471,1.657768320224098,0.4520868078388852,-0.6703170998137785
A5905FC,2.6965015117075386,-1.6377409908323906,0.8630630501594958,0.17722999669446318,1.6626621571314462,-3.1171719658173065,1.0125064045041297,-0.6262258139396067,0.8917163604453585,-0.8331028519091894,-1.694651636566715,0.09019442590482175,-3.4872008386136626,0.09058287735584455,-0.44501779946371284
A5919FC,1.6097311522365991,-1.2686927056427693,0.20434402327732648,0.20383844294047826,0.288472022785451,-1.1413857553912246,-0.7920797597345771,-0.15986663806906315,0.04611433678539903,-2.2216119882744296,1.1413972797193346,-0.6814269611221359,-0.06974915998660325,-0.1826819204624649,0.8060493077705756
A5932FC,1.1974613436298884,0.0824838874655429,-0.6596886525550004,2.8681814538972605,1.6345078878772032,-3.0279515103025645,-0.6622089893689395,0.9667743986894477,0.983874382283029,-0.019965576418066195,-2.359150978098457,-1.016671919063142,-0.2626741656291713,-0.08248801997482962,2.1852111179844873
A5946FC,2.6408310319552912,-1.4520303551343638,-1.4501531731810653,0.9312070119070098,-1.220283352158912,-0.8902081500993662,0.4705272765321112,1.091099042132338,1.1138834648121738,-0.6058850692452842,-0.9228031614731531,-1.2641575124818247,1.516031504655876,-1.183310484126248,-0.030520328019745517
A5960FC,-0.05567253252755944,-1.34018045580521,-1.07483215568523,0.6764672952299947,-0.9998236898708871,-0.772828906398954,0.8967908021924986,2.597584670845058,-0.5651583571224554,2.327400282750613,-1.3740460820025733,1.0505122588202078,0.06026126736436405,0.46972506741646425,-1.0989243023889526
A5978FC,-2.0293875148024845,-1.6474561516370236,-0.37296191346337154,-0.11933696717427966,-1.021044325543471,0.36319333317532276,0.7548661158720543,3.156161539244842,-0.7685527582558611,-0.13736751645479164,0.9651327408156657,1.9392380301031562,1.06688393726491,1.4679379024939414,-0.8733375604747358
A5973FC,2.998971900422709,-2.917999347629374,0.22757349462025225,-0.3839574876378939,-0.1199794363442932,-1.176231780790074,1.3406543372402577,0.2513028218166918,-0.059800410386088416,-1.5244210499156607,-1.2039595813062725,-0.7420215524239091,-0.2452938725577851,-0.1738027352475402,1.397181474168477
A5913FC,-4.406855356628584,1.353411612759081,-0.6163462656432719,1.2104556959996629,1.2998032544456595,0.07798765967678764,0.7975248150574822,-2.058492419632054,0.5131338037965716,1.3583838410293239,-0.14264941462073324,-0.8259277056133089,-0.4337788471714987,-0.1352808589588262,-0.33442221178680215
A5907FC,-2.8700580948014065,0.7063757493891218,-0.3653685502331649,0.6988579710794162,0.6785993712162011,-0.44884292432583006,-0.19921082186438094,0.3067059012951062,0.05907852853530297,0.8127556405037799,-0.1315771690244996,0.15455162874842682,-0.6643739195533148,0.5819026697931676,-1.2341331635768114
A5903FC,4.961934434118701,-1.0004510542586624,0.045230956393969166,-0.1336818455069097,0.44345120089299794,-1.3462178801008848,-0.21336575928925566,0.08169817585679617,-1.3935262680478586,0.722116249298815,-0.3115422607742311,-1.483472016613865,1.5017043724996,-0.9496129241266026,-0.43874321834467805
A5920FC,0.016282170005758177,-2.435771050076134,1.8173983773366778,-2.2584172014295816,0.9068121719242636,-1.9890267747155752,2.0610063650808734,0.383703821485466,2.035606454331808,2.772857181738694,0.17620901649116727,4.905136528538305,0.24528501535426206,-1.7449386579852473,0.5503314775615032
A5904FC,2.3579215725911276,-2.1276583549761607,-0.03611122311203892,0.37100666966798596,0.9848898348323537,-1.861047815041907,-0.3317512686248399,1.7806330318125565,0.07342329534712878,0.39541755760063885,0.07160105632429618,-0.684823344242214,-0.38488895283537117,-0.9489341655302768,-1.2719907157025425
A5757FC,-0.08053867184905875,0.910051447275305,-3.2310819823697168,1.7054798676437506,-3.2050742996889254,1.6133188672420535,-1.2719992612945517,-1.781973665610514,0.46825959918041027,-0.3451844017203593,0.4756050674054342,-0.03531559063019297,0.7967912833812996,-0.5084051919084374,0.40177797182571395
A5826FC,-2.0815837583533825,-0.8645996386938404,1.3410878458757596,-3.0531761141686244,-0.6008100274960484,2.1137167057243826,0.6405204770546371,-0.8614527694052013,-1.0335918215635416,-0.21953820397441182,0.06308653861113656,1.0552609326894935,-0.8459915521213832,-0.3345143385143733,0.5230652145951185
A5805FC,-0.7987961737993855,-0.8912879448328167,-1.8951062697165995,1.9500843164810524,-0.34468814788598034,-0.4992877596670033,1.2012474968082343,-0.4029127254377782,1.4061615723667102,0.25060755771470816,-0.2206865663998604,-0.3007496128853048,-0.3164126221163189,0.2985979897458725,-0.59183812469453
A5818FC,-2.258501351300609,0.9107047391462203,-2.5413742230781615,3.0527619682942,-0.1411614373521734,-0.06657659430676709,-0.44794698361101914,-0.6486497278879887,1.1251916313424961,-0.11931061751201025,1.1734854231225231,-1.4102857475011439,-0.1982659798131267,0.1049766996506772,-0.030779360184078886
A5811FC,-2.242078366492392,0.10953532135313243,-1.8964933456504307,2.6433465617725482,0.547849912204529,-0.4568953655519062,1.0449914674101417,-1.1721245178230464,0.6959972763406904,1.1681247872724443,0.05251798180299004,-1.5633815395234403,-0.11630302153438968,0.18794414471277876,-0.2238575983410757
A5824FC,-1.7066562663377702,-1.1453600300855304,-1.9289047531716543,0.555426103416959,-2.668482377371254,1.5005576828117324,1.6481451865148062,1.702863718808594,-0.6109172068108956,0.2925334284617968,-1.4951900748570282,-0.3992616466328372,0.45894655522347516,-0.044170404431949445,0.4704086818210365
A5711FC,-2.8064931395776527,0.42457126056175987,-1.4748360175586606,2.4823119015019044,0.8123291991775625,-0.3022413543416238,-0.06547550529747072,-0.27846518546673005,1.204874036557433,0.2809981646948998,-0.6563835254788198,-0.7759942200600031,-1.4426640151655172,0.10486114933103778,0.40583013732869916
