ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A5940FC,-5.512615515615512,1.7525641768390292,-0.00895973875150872,-0.5610285058042285,-0.3206846459289318,2.1308287547216644,-0.7114771303682422,-0.37095619742167474,0.34751643482526573,0.034951928638967046,-0.09742994423371273,-0.08080294093504284,0.2940029124427137,-0.09155145747323401,-0.0603443580381643
A5977FC,4.344674189179941,-2.155310988177789,-0.3954396154139888,-0.9601790557092457,0.21047853024483087,-1.7671093371212163,0.3933543183242694,-1.0821464733637076,-2.128529720459374,-1.6118113458507135,0.2760629861398425,1.51654438108042,-0.35418911880405823,0.47399269270240135,-0.14988606423847808
A5944FC,-0.9062604358309221,-2.0493989620723965,1.2628905774108214,1.2011969860773781,-2.6893004332647603,0.89426169419001,1.405712077201272,2.705442589271543,-0.4125281123016715,-0.8762025839953294,-0.4139035372123396,-1.1598190143671387,-0.1000681558424937,-0.3010887966349823,-1.6056740377843648
A5949FC,1.6196537653710865,-3.532439713118494,1.6772865783261361,0.3067674056437144,-2.6751259607750364,-0.43506316310867155,2.570330516762287,0.32410839685457526,-1.7672804907990376,-0.895228056470143,0.8265561040239501,-0.9398977482918185,0.8399912859405827,-0.7603913254786546,0.17445622634006216
A5959FC,-4.4146198624860205,0.06986230560130217,2.1399816554490156,2.0887366579714834,-3.3353580936785043,1.0375498087994097,0.4714201969007555,-0.29275723815588967,-0.10888840375696449,-0.1848017819218139,-0.9960144417241086,-0.0695743686855532,0.25681060824070534,-0.8369236683806436,-0.14773858021148167
A5945FC,-2.3855790564809833,2.4210853462764446,1.3067444703736475,-0.034140434797799935,-1.7514210196311362,1.0139007797104567,-2.3917587690968056,0.039369368364760675,1.082357297581162,-1.096770101732471,-0.08725189447577134,0.33731697213332235,1.0869722036347431,-1.6493767738696226,-0.19331681784854754
A5930FC,-2.908883581112468,0.830189124328026,-0.7941956549498149,-2.0403783955147787,1.0056548591874006,0.8413002357409206,0.4453739697815099,-0.45090026856910265,0.32738732343859783,-0.12895225474353283,1.1437976554812277,1.005967100808615,0.11651815208024245,-0.39682065556489243,0.3207122584526726
A5965FC,6.663028648281829,-2.1979466315271683,1.4562710644244603,-1.8490751708642745,-2.4974304803796095,-1.5552161906965931,-1.0600006139457647,1.0189090189306689,-0.6482226908628964,-1.508169193590921,1.328237189831503,0.2797427645473154,-0.05654757445334075,-2.3430704758828305,-1.9494140456243956
A5941FC,-3.0063908297361857,0.18922407514189027,2.7124241555711035,3.425561362935014,-3.3037620351947776,-0.2933501344142718,1.2222622601076136,-0.33040090428488167,0.28177812256481294,0.9586299696309101,1.0756379766836255,-0.8263774984602706,-0.32737491547044706,-0.22657157950530218,-0.5171367764297603
A5902FC,1.9198510146197032,-2.366910204043252,-1.260677297913158,-0.8551614726519587,0.5811993379260272,-1.741254997985924,-2.400470343446748,-1.837744223402871,1.204153091306004,3.3972872142020756,-3.369848266861447,-4.061483000337876,2.384633539158214,1.6954762481475982,1.4427908119465638
